"","id","url","image_height","image_width","category_id","x_left","y_top","bbox_width","bbox_height","y_bottom","x_right","name","file_name_original","file_name","x_left_scaled","x_right_scaled","y_top_scaled","y_bottom_scaled","bbox_width_scaled","bbox_height_scaled","area"
"978","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,582,571,53,26,596,634,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",92,100,161,168,8,7,56
"979","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,1090,355,63,64,418,1152,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",172,182,100,118,10,18,180
"980","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,1223,540,51,53,592,1273,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",193,201,152,167,8,15,120
"981","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,293,666,68,63,728,360,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",46,57,187,205,11,18,198
"982","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,454,573,74,48,620,527,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",72,83,161,174,12,14,168
"983","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,342,538,62,82,619,403,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",54,64,151,174,10,23,230
"984","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,719,442,67,43,484,785,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",114,124,124,136,11,12,132
"985","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,450,471,90,53,523,539,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",71,85,133,147,14,15,210
"986","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,507,416,63,43,458,569,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",80,90,117,129,10,12,120
"987","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,129,736,62,51,786,190,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",20,30,207,221,10,14,140
"988","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,419,686,47,53,738,465,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",66,73,193,208,7,15,105
"989","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,310,603,50,37,639,359,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",49,57,170,180,8,10,80
"990","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,794,349,66,48,396,859,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",125,136,98,111,10,14,140
"991","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,984,350,51,33,382,1034,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",155,163,98,107,8,9,72
"992","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,387,337,80,72,408,466,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",61,74,95,115,13,20,260
"993","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,687,46,28,37,82,714,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",109,113,13,23,4,10,40
"994","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,411,767,44,29,795,454,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",65,72,216,224,7,8,56
"995","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,1,268,727,53,50,776,320,"clover","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",42,51,205,218,8,14,112
"996","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,461,171,37,31,201,497,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",73,79,48,57,6,9,54
"997","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,428,118,30,23,140,457,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",68,72,33,39,5,6,30
"998","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,945,135,34,49,183,978,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",149,154,38,51,5,14,70
"999","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,1199,522,23,28,549,1221,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",189,193,147,154,4,8,32
"1000","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,1085,578,33,22,599,1117,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",171,176,163,169,5,6,30
"1001","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,622,551,26,25,575,647,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",98,102,155,162,4,7,28
"1002","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,1169,516,34,48,563,1202,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",185,190,145,158,5,14,70
"1003","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,2,1237,759,28,23,781,1264,"oxeye daisy","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",195,200,214,220,4,6,24
"1004","cjs64q8fb8uic0b29k8fmwlw4","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F1a7b62e9-c3bb-7711-8e3e-6d1d65958daf-34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png",796,1418,5,117,207,1083,445,651,1199,"Draw the Quadrat","34-pic_s15_2017_ne_v_q03-alsiclov_redclov_lucerne_birdtref_phacelia.png","cjs64q8fb8uic0b29k8fmwlw4.png",18,189,58,183,171,125,21375
"1005","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,6,2750,222,274,290,511,3023,"other species","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",204,224,12,28,20,16,320
"1006","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,6,2692,16,216,227,242,2907,"other species","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",199,215,1,13,16,13,208
"1007","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,6,2333,121,343,365,485,2675,"other species","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",173,198,7,27,25,20,500
"1008","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,16,581,834,121,111,944,701,"not a flowerhead","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",43,52,46,52,9,6,54
"1009","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,1253,2319,263,227,2545,1515,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",93,112,129,141,19,13,247
"1010","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,1024,2441,294,181,2621,1317,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",76,98,136,146,22,10,220
"1011","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,973,2611,221,158,2768,1193,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",72,88,145,154,16,9,144
"1012","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,823,2520,181,209,2728,1003,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",61,74,140,152,13,12,156
"1013","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,1075,1312,153,139,1450,1227,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",80,91,73,81,11,8,88
"1014","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,716,2749,237,207,2955,952,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",53,71,153,164,18,12,216
"1015","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,359,2639,309,283,2921,667,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",27,49,147,162,23,16,368
"1016","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,851,1952,283,421,2372,1133,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",63,84,108,132,21,23,483
"1017","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,6,2350,184,312,2661,189,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",0,14,131,148,14,17,238
"1018","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,348,2257,223,263,2519,570,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",26,42,125,140,17,15,255
"1019","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,665,2215,198,260,2474,862,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",49,64,123,137,15,14,210
"1020","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,444,2003,274,234,2236,717,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",33,53,111,124,20,13,260
"1021","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,1064,1575,328,177,1751,1391,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",79,103,88,97,24,10,240
"1022","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,185,1575,227,257,1831,411,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",14,30,88,102,17,14,238
"1023","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,646,1002,207,362,1363,852,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",48,63,56,76,15,20,300
"1024","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,886,1329,224,356,1684,1109,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",66,82,74,94,17,20,340
"1025","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,200,463,211,205,667,410,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",15,30,26,37,16,11,176
"1026","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,155,2211,164,243,2453,318,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",11,24,123,136,12,14,168
"1027","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,49,1950,253,131,2080,301,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",4,22,108,116,19,7,133
"1028","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,7,1622,146,214,1835,152,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",1,11,90,102,11,12,132
"1029","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,13,200,1327,205,226,1552,404,"lucerne","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",15,30,74,86,15,13,195
"1030","cjs64cfkjwpdv08981ysv7mrg","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F2a20add3-c3af-f8f2-8b0f-e87686440e8a-33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg",4032,3024,5,195,908,2703,2111,3018,2897,"Draw the Quadrat","33-pic_s21_2018_ne_q07-birdtref_lucerne_redcamp.jpg","cjs64cfkjwpdv08981ysv7mrg.jpg",14,215,50,168,200,117,23400
"1031","cjs647425wool089812i6ybp6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2F313364d0-7919-9802-3670-b616ca13c594-32-pic_s03_2017_ne_q06-alsiclov_redclov_sainfoin_lucerne_blacmedi.png",719,1080,6,984,552,56,45,596,1039,"other species","32-pic_s03_2017_ne_q06-alsiclov_redclov_sainfoin_lucerne_blacmedi.png","cjs647425wool089812i6ybp6.png",204,215,172,186,12,14,168
